2.2099,-2.1738
8.5223,-2.516
8.4212,-3.0962
8.3029,-2.3661
8.3864,-2.3016
8.2388,-2.003
8.4686,-2.7098
8.2247,-3.1364
8.5365,-2.2003
8.2391,-2.7404
8.3529,-2.132
8.3277,-2.7793
8.4993,-2.5696
8.397,-2.4404
8.4484,-3.0687
8.4737,-2.0012
8.5486,-2.3835
8.3848,-2.0534
8.2301,-3.4904
8.2326,-2.7546
8.5286,-2.7903
8.4474,-2.9886
9.2079,-2.473
9.5711,-2.3822
9.256,-2.9888
9.3363,-3.0743
9.2168,-2.8105
9.455,-2.5888
9.4621,-2.6851
9.3181,-2.0899
9.4085,-2.0337
9.5211,-2.6496
9.2873,-2.5643
9.27,-2.6093
9.3199,-3.0372
9.4194,-3.1553
9.2773,-2.7203
9.5569,-2.6262
9.4578,-2.7202
9.2308,-2.695
9.4262,-2.1072
9.4727,-2.3224
9.2954,-2.0725
9.273,-2.8415
9.4814,-2.1262
9.5891,-2.1689
9.5225,-2.3892
9.3042,-2.854
9.4092,-2.5049
9.573,-2.2466
9.3124,-2.89
9.5357,-2.3341
9.4976,-2.3925
9.201,-2.5591
9.413,-2.87
9.5154,-2.609
9.3581,-1.986
9.2394,-2.5742
9.5865,-2.8722
9.2344,-2.2797
9.2883,-2.7133
9.3181,-2.8245
9.2503,-2.8508
9.3602,-3.0498
9.204,-2.6409
9.5983,-2.008
9.3927,-2.787
9.5402,-2.4924
9.5585,-2.5706
9.5271,-2.6697
9.421,-3.0229
9.5008,-2.7107
9.3091,-1.9968
9.5508,-3.1523
9.4172,-2.1853
9.3167,-2.3942
9.4004,-2.4006
9.4231,-2.8459
9.4771,-2.2429
9.371,-2.5169
9.3058,-2.8416
9.5797,-2.7129
9.4006,-2.79
9.4313,-2.5932
9.4984,-1.3967
9.447,-2.9722
9.4065,-2.3988
9.4937,-2.9684
9.5046,-2.8742
9.5122,-3.3529
9.376,-2.7586
9.5849,-2.1521
9.2834,-3.1059
9.3281,-2.6858
9.3439,-3.5309
9.208,-2.4103
9.518,-2.6139
9.4098,-2.6024
9.3123,-2.9363
9.5458,-3.0415
9.4845,-2.7659
9.3663,-2.9179
9.4336,-3.0595
9.5287,-2.6871
9.5432,-2.1568
9.4343,-2.3452
9.4087,-3.0014
9.3315,-2.6501
9.2153,-2.6671
9.5971,-2.0396
9.411,-2.5998
9.5288,-2.5551
9.3114,-2.5158
9.3186,-2.7398
9.4962,-2.2671
9.4969,-2.4421
9.4343,-2.7043
9.3478,-3.0338
9.3095,-2.6635
9.4725,-2.4963
9.3195,-3.3011
9.4846,-2.2935
10.484,-2.9966
10.569,-2.2753
10.247,-2.7093
10.247,-2.6657
10.343,-1.8076
10.307,-2.5508
10.317,-2.9365
10.286,-2.8971
10.3,-2.7637
10.595,-2.8308
10.559,-2.431
10.329,-2.2413
10.452,-3.0437
10.425,-2.93
10.309,-2.7294
10.57,-2.2875
10.241,-2.6819
10.274,-2.9042
10.517,-1.8011
10.443,-2.6131
10.259,-2.0832
10.347,-2.5673
10.267,-2.1106
10.261,-2.7118
10.579,-2.7175
10.59,-2.4678
10.258,-2.6361
10.328,-2.5198
10.483,-2.6116
10.243,-2.3215
10.244,-2.9721
10.457,-2.4787
10.344,-2.9283
10.27,-2.3798
10.395,-2.9751
10.296,-2.6595
10.333,-2.1313
10.355,-2.0524
10.233,-2.7291
10.445,-3.4977
10.363,-2.5589
10.209,-3.0894
10.417,-2.1855
10.547,-2.3744
10.515,-2.763
10.29,-2.774
10.429,-2.3223
10.579,-2.2924
10.351,-2.7909
10.512,-2.8309
10.576,-2.7658
10.325,-2.5929
10.502,-2.5399
10.422,-2.5984
10.234,-3.1962
10.218,-2.1045
10.52,-2.4551
10.237,-2.5768
10.545,-2.8864
10.391,-3.074
10.221,-2.6848
10.527,-2.699
10.208,-2.3988
10.398,-2.5435
10.346,-2.6799
10.278,-2.689
10.245,-2.8744
10.286,-3.4265
10.381,-2.3907
10.461,-2.5325
10.278,-3.2096
10.335,-1.544
10.336,-2.6964
10.474,-2.7852
10.347,-3.2746
10.421,-2.6146
10.249,-3.2432
10.286,-2.7769
10.486,-2.6018
10.412,-2.6911
10.525,-2.49
10.47,-2.2222
10.278,-2.6311
10.288,-2.2356
10.423,-2.8867
10.338,-2.0675
10.599,-2.5131
10.455,-2.9844
10.324,-2.5577
10.519,-3.0701
10.335,-2.3642
10.388,-2.292
10.468,-2.4383
10.533,-2.618
10.561,-3.1671
10.532,-2.2101
10.357,-1.7731
10.297,-2.3513
10.39,-2.4621
10.361,-2.5716
11.422,-2.8657
11.347,-1.6551
11.501,-1.8637
11.202,-2.5776
11.453,-2.6017
11.433,-2.3562
11.36,-2.4471
11.486,-3.4643
11.544,-2.4999
11.567,-2.0671
11.375,-2.5523
11.546,-2.2391
11.377,-2.79
11.303,-2.3207
11.556,-2.5319
11.568,-2.4772
11.261,-2.2574
11.293,-3.3033
11.272,-3.161
11.334,-1.6349
11.562,-2.2603
11.42,-1.7354
11.221,-1.8478
11.243,-1.874
11.352,-2.3614
11.533,-2.4404
11.396,-2.8533
11.394,-1.9495
11.442,-2.9028
11.583,-3.0279
11.267,-2.422
11.332,-2.0025
11.359,-2.4374
11.465,-2.3468
11.428,-2.282
11.302,-2.1207
11.392,-1.2185
11.219,-2.8159
11.515,-2.6601
11.493,-3.2368
11.28,-1.9989
11.374,-2.9459
11.232,-2.0617
11.439,-1.6119
11.47,-2.9221
11.481,-1.5386
11.248,-2.0443
11.374,-2.6975
11.302,-2.2938
11.337,-2.9412
11.564,-2.0511
11.22,-2.2846
11.403,-3.0238
11.243,-2.4091
11.537,-2.4828
11.486,-3.0894
11.476,-3.0764
11.291,-2.4791
11.566,-3.1189
11.376,-3.1517
11.568,-2.2572
11.323,-2.9358
11.597,-2.8129
11.25,-3.1393
11.337,-2.2385
11.575,-3.0239
11.569,-2.7566
11.439,-2.9152
11.207,-2.9519
11.483,-2.9054
11.21,-3.5177
11.495,-1.9281
11.549,-2.9145
11.231,-2.3659
11.508,-2.3933
11.239,-2.1498
11.55,-2.4048
11.37,-1.9389
11.55,-1.902
11.425,-2.6576
11.224,-3.2949
11.564,-3.2816
11.334,-2.6491
11.459,-2.8796
11.218,-2.3175
11.505,-2.6734
11.493,-2.504
11.317,-2.7604
11.54,-2.418
11.276,-1.9549
11.418,-2.3208
11.555,-2.2723
11.26,-2.1748
11.59,-2.3867
11.444,-3.2163
11.432,-2.6424
11.326,-3.1897
11.434,-3.1223
11.4,-2.0754
11.583,-3.1331
12.266,-2.6244
12.271,-2.2375
12.204,-2.7992
12.472,-3.0897
12.562,-2.4997
12.407,-1.7091
12.513,-3.1168
12.206,-2.273
12.366,-2.6962
12.461,-1.5919
12.374,-3.2701
12.576,-2.3
12.541,-2.1282
12.512,-1.4203
12.545,-3.0454
12.412,-2.6755
12.369,-2.3682
12.373,-2.8374
12.298,-2.568
12.287,-2.316
12.284,-2.7059
12.275,-2.6291
12.364,-3.0378
12.519,-2.5731
12.36,-2.5987
12.356,-2.7461
12.303,-2.9952
12.346,-3.0381
12.25,-1.8068
12.329,-2.245
12.365,-2.3098
12.371,-2.4506
12.562,-1.9215
12.492,-2.5663
12.275,-2.3643
12.433,-1.7889
12.406,-3.3501
12.58,-2.4961
12.396,-2.4552
12.498,-2.7252
12.212,-2.137
12.269,-3.0432
12.424,-1.7624
12.397,-2.6801
12.202,-2.0471
12.348,-2.3004
12.433,-2.2689
12.479,-1.7466
12.489,-2.7851
12.383,-3.0986
12.545,-2.5914
12.22,-2.3762
12.467,-3.0978
12.376,-2.3726
12.536,-3.2586
12.364,-3.0123
12.262,-2.0365
12.275,-3.6153
12.499,-2.7566
12.324,-3.1628
12.453,-2.5623
12.384,-2.2057
12.221,-2.5698
12.388,-1.8716
12.463,-2.9205
12.216,-2.4596
12.32,-1.8436
12.566,-1.8773
12.332,-2.413
12.5,-2.5663
12.268,-2.8541
12.539,-2.2908
12.303,-2.539
12.493,-2.377
12.481,-3.1544
12.407,-3.0123
12.292,-2.0342
12.49,-1.5407
12.423,-2.9514
12.469,-2.1868
12.313,-2.9318
12.281,-1.0918
12.498,-2.4447
12.4,-1.8167
12.215,-2.2385
12.305,-2.5319
12.534,-1.5922
12.339,-2.8532
12.381,-2.7101
12.578,-1.9036
12.229,-1.5018
12.533,-2.5787
12.447,-1.9367
12.555,-1.9392
12.495,-1.9405
12.399,-1.8656
12.398,-1.9817
12.513,-1.7971
12.389,-2.516
12.447,-1.9083
13.588,-1.9951
13.357,-2.2848
13.328,-1.7114
13.473,-1.781
13.204,-2.9861
13.546,-1.443
13.261,-1.8906
13.216,-3.6422
13.346,-2.5474
13.338,-1.6526
13.459,-2.1444
13.284,-2.9119
13.393,-1.678
13.547,-1.4141
13.231,-2.1503
13.328,-1.4047
13.218,-2.4214
13.233,-2.726
13.506,-1.2638
13.279,-2.1471
13.572,-2.6016
13.268,-1.9381
13.566,-2.2085
13.271,-2.3622
13.477,-1.4678
13.256,-2.3183
13.314,-2.3331
13.471,-1.5907
13.462,-2.7509
13.506,-1.6674
13.472,-2.0353
13.286,-2.0994
13.319,-2.3105
13.482,-1.7508
13.493,-2.1348
13.348,-2.3024
13.393,-1.7373
13.515,-2.347
13.308,-1.9017
13.571,-1.7766
13.574,-1.5421
13.293,-2.0874
13.34,-2.1109
13.592,-2.3436
13.539,-1.9585
13.448,-1.2107
13.551,-2.0163
13.566,-1.6814
13.267,-2.3788
13.277,-3.4674
13.405,-1.4019
13.204,-2.0957
13.518,-1.9868
13.567,-2.4688
13.446,-3.974
13.439,-2.5618
13.533,-1.1251
13.545,-2.2852
13.359,-2.1706
13.242,-2.1076
13.587,-3.0385
13.525,-1.9225
13.208,-2.5208
13.587,-2.5043
13.398,-1.7775
13.263,-2.2859
13.371,-2.0957
13.469,-1.2509
13.252,-1.5238
13.383,-2.156
13.375,-1.9086
13.418,-1.2438
13.431,-1.9128
13.267,-2.4187
13.577,-1.8929
13.469,-1.8523
13.529,-2.5981
13.498,-1.8479
13.337,-2.0431
13.255,-2.1234
13.496,-2.8822
13.294,-2.1503
13.285,-1.9514
13.426,-1.8593
13.578,-2.6351
13.222,-2.4783
13.217,-2.0424
13.26,-2.104
13.457,-2.0344
13.24,-1.9864
13.201,-1.6598
13.255,-3.2864
13.479,-2.7627
13.316,-2.9367
13.24,-2.1895
13.278,-2.0437
13.352,-2.2054
13.504,-2.9267
13.471,-0.97966
13.477,-2.1903
14.334,-14.719
14.309,-11.011
14.596,-11.495
14.483,-10.196
14.395,-17.778
14.333,-9.3832
14.359,-5.0456
14.513,-10.206
14.47,3.1333
14.351,-11.533
14.443,-21.749
14.514,-11.754
14.489,-6.615
14.247,-10.229
14.416,-20.246
14.556,-9.7349
14.504,-11.935
14.573,-4.0429
14.439,-14.976
14.546,-3.3021
14.558,-10.922
14.511,-3.9051
14.294,-17.313
14.556,-4.0394
14.547,-6.055
14.382,-18.662
14.211,-12.506
14.565,-10.236
14.511,-5.5924
14.267,-5.9799
14.282,-24.214
14.388,-12.16
14.35,-13.623
14.338,-5.7248
14.254,-12.006
14.209,-1.6298
14.595,-10.801
14.316,-17.67
14.487,7.1576
14.225,-24.266
14.531,-13.13
14.236,-1.2168
14.336,-0.19638
14.43,-12.618
14.23,-12.781
14.455,-10.489
14.414,-8.5653
14.528,-13.796
14.32,-8.107
14.536,-3.7157
14.291,-19.569
14.347,-27.835
14.327,-16.584
14.442,-4.3987
14.36,-8.9175
14.6,-7.1011
14.362,-13.849
14.379,-8.7121
14.409,-6.8846
14.42,-16.278
14.324,-0.87652
14.281,-4.9134
14.297,-6.3027
14.492,3.0759
14.385,-9.3247
14.508,-2.0775
14.446,-8.2791
14.226,-7.7859
14.524,0.089614
14.335,-14.657
14.395,-14.439
14.558,-19.723
14.533,-5.9363
14.442,-9.5964
14.259,-27.795
14.387,-8.4465
14.3,-17.566
14.532,3.5427
14.42,-0.39942
14.504,-16.177
14.408,-6.8059
14.537,-4.3724
14.59,-15.734
14.583,-15.834
14.398,-6.5099
14.296,-18.66
14.517,-22.738
14.46,-17.153
14.497,-12.386
14.258,-13.454
14.43,2.2659
14.234,-14.441
14.314,-14.171
14.317,-5.457
14.45,-10.769
14.38,-8.9253
14.329,4.3991
14.48,-13.435
14.579,-4.602
14.392,-13.497
15.205,-30.201
15.45,-26.472
15.418,-34.987
15.525,-32.315
15.441,-31.47
15.284,-32.373
15.279,-31.146
15.331,-31.673
15.31,-36.365
15.275,-28.018
15.258,-30.57
15.543,-34.086
15.347,-33.284
15.312,-31.039
15.476,-28.741
15.594,-38.189
15.567,-31.266
15.251,-34.159
15.303,-26.933
15.511,-36.456
15.413,-26.082
15.535,-36.61
15.501,-23.791
15.241,-30.31
15.582,-33.473
15.295,-30.918
15.284,-32.711
15.538,-32.341
15.589,-25.486
15.556,-33.87
15.249,-32.631
15.222,-29.762
15.462,-31.779
15.446,-25.446
15.21,-32.089
15.586,-31.574
15.403,-36.052
15.568,-30.034
15.216,-29.064
15.468,-38.725
15.323,-28.239
15.451,-32.395
15.598,-27.672
15.572,-27.435
15.455,-30.635
15.203,-28.562
15.597,-27.771
15.252,-33.293
15.306,-28.758
15.431,-27.989
15.342,-35.929
15.401,-33.678
15.546,-37.036
15.51,-36.182
15.315,-35.338
15.581,-27.115
15.279,-26.917
15.555,-34.852
15.243,-31.065
15.259,-28.14
15.531,-30.762
15.252,-36.778
15.365,-29.169
15.528,-30.137
15.422,-25.96
